name,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,combined_anomaly_score,per_field_anomaly,combined_anomaly,is_anomaly,customer_avg_amout_1_day_z,customer_avg_amount_7_day_z,customer_avg_amount_30_day_z,merchant_num_trans_1_day_z,merchant_num_trans_7_day_z,merchant_num_trans_30_day_z,merchant_risk_1_day_z,merchant_risk_7_day_z,merchant_risk_30_day_z,merchant_risk_90_day_z,combined_abs_z,flag_per_field,flag_combined
Justin Reynolds,40.476,61.624,39.168,2366.949,49540.784,609787.941,4.2,7.8,19,26.5,23.79375708,TRUE,TRUE,TRUE,-1.526657452,5.207323325,1.518049573,-1.046958359,-0.284104995,1.436159411,2.497994633,-3.163202447,4.986804792,-2.126502099,23.79375708,TRUE,TRUE
Sherri Martinez,40.3675,49.62125,43.14125,2661.6475,57140.36375,304983.395,2,9.875,15.875,27.5,23.77776566,TRUE,TRUE,TRUE,-1.559967327,1.320860716,3.175495741,0.63091425,1.936723744,-6.545849461,-5.350629511,1.360241628,-0.452212387,-1.444870896,23.77776566,TRUE,TRUE
Cheryl Powers,37.72666667,25.44555556,43.63777778,2434.117778,39220.87889,613623.9611,3.777777778,9.111111111,15.88888889,23.33333333,23.77129826,TRUE,TRUE,TRUE,-2.370712289,-6.507173071,3.382622919,-0.664531396,-3.299895684,1.53661443,0.991693029,-0.305015562,-0.428038977,-4.285000907,23.77129826,TRUE,TRUE
Traci Figueroa,51.88444444,30.96333333,40.93,2402.674444,45735.19556,618661.7178,4.888888889,10.55555556,17.33333333,31.11111111,23.75973197,TRUE,TRUE,TRUE,1.975774431,-4.720529425,2.253070059,-0.843554729,-1.396213883,1.668539689,4.955644617,2.843834396,2.08599563,1.016575113,23.75973197,TRUE,TRUE
Dean Hall,45.24,41.77727273,41.68454545,2117.338182,32302.04091,468230.6055,3.727272727,7.636363636,13.72727273,31.54545455,23.74605951,TRUE,TRUE,TRUE,-0.064092983,-1.219000932,2.567829632,-2.468123227,-5.321790937,-2.270845366,0.811513412,-3.51992531,-4.190300557,1.312637151,23.74605951,TRUE,TRUE
Anthony Fisher,51.37888889,39.55111111,28.52777778,2221.602222,24924.84111,475977.6533,3.444444444,9.333333333,14.22222222,26.77777778,23.74394804,TRUE,TRUE,TRUE,1.820567128,-1.939826899,-2.920532331,-1.874493543,-7.477633478,-2.06797108,-0.197492447,0.179422893,-3.328848139,-1.937160098,23.74394804,TRUE,TRUE
Jeffrey Lindsey,54.2475,43.85625,38.3875,1847.475,58101.10375,431181.6638,2,10.375,15.75,31.625,23.74015899,TRUE,TRUE,TRUE,2.701240655,-0.545832913,1.192463029,-4.004595388,2.217481243,-3.241057213,-5.350629511,2.450228152,-0.669773074,1.366857815,23.74015899,TRUE,TRUE
Debbie Weeks,57.86090909,54.78181818,39.09545455,3154.462727,58044.85182,708494.8573,3.090909091,10.45454545,16.18181818,32,23.73569116,TRUE,TRUE,TRUE,3.810569738,2.991840723,1.487787146,3.43676895,2.201042714,4.021027294,-1.45874977,2.623635099,0.081800209,1.622469516,23.73569116,TRUE,TRUE
Rose Mitchell,32.07777778,41.51333333,37.03111111,2916.303333,67123.55444,433305.8456,2.666666667,8.444444444,14.88888889,28.66666667,23.70514664,TRUE,TRUE,TRUE,-4.104940706,-1.304463895,0.626643721,2.080803026,4.854116222,-3.185430621,-2.972258559,-1.758330927,-2.168524474,-0.649634493,23.70514664,TRUE,TRUE
Angela Hardy,33.89,52.37777778,35.94777778,2140.894444,45027.65,412456.8933,4.222222222,8.111111111,14.66666667,26,23.69000292,TRUE,TRUE,TRUE,-3.548582219,2.213418016,0.174729877,-2.33400511,-1.602980251,-3.731408442,2.577273664,-2.48498861,-2.555299029,-2.4673177,23.69000292,TRUE,TRUE
Matthew Byrd,42.3325,45.31625,27.7075,3332.68625,43298.66125,636894.5388,2.125,8.5,14.625,27.5,23.61284264,TRUE,TRUE,TRUE,-0.956705534,-0.073088299,-3.262712224,4.451488628,-2.10824344,2.146008088,-4.904684958,-1.637221314,-2.627819258,-1.444870896,23.61284264,TRUE,TRUE
Tiffany Norman,39.67125,35.8575,43.1725,2142.85375,38493.41375,512409.6938,3.625,11.5,17,27.125,23.60297086,TRUE,TRUE,TRUE,-1.773718484,-3.13580961,3.188531717,-2.32284976,-3.512483161,-1.113914214,0.446649686,4.902697831,1.505833797,-1.700482597,23.60297086,TRUE,TRUE
Albert Fitzgerald,41.299375,38.38875,33.656875,3110.094375,58654.67875,764421.4344,2.4375,8.5,14.6875,29.3125,23.57549936,TRUE,TRUE,TRUE,-1.27387848,-2.316196731,-0.78092306,3.184156727,2.379252723,5.48559349,-3.789823574,-1.637221314,-2.519038915,-0.209414341,23.57549936,TRUE,TRUE
Amber Thomas,59.085,47.733,40.291,2786.45,59160.436,503287.922,2.4,7.5,15.4,33.2,23.56382063,TRUE,TRUE,TRUE,4.186369878,0.709449745,1.986510416,1.341480121,2.527050401,-1.352788811,-3.92360694,-3.817194362,-1.278942998,2.440426959,23.56382063,TRUE,TRUE
Julia Chen,49.36333333,58.762,50.39066667,3615.850667,53213.574,565262.1633,3.666666667,8.2,16.6,31.13333333,23.53290825,TRUE,TRUE,TRUE,1.201784604,4.280614364,6.199598899,6.063691671,0.789196142,0.270149399,0.59529787,-2.291213228,0.809639599,1.031722473,23.53290825,TRUE,TRUE
Neil Lee,48.04,64.59125,35.26875,3284.93125,54702.5375,508220.2538,4.875,8,15.375,28.375,23.50389332,TRUE,TRUE,TRUE,0.795516696,6.168111993,-0.108527403,4.17959445,1.224316641,-1.223624347,4.906095222,-2.727207838,-1.322455135,-0.848443594,23.50389332,TRUE,TRUE
Nathan Reese,51.38916667,39.54333333,45.89333333,2571.84,35433.03583,344322.82,2.666666667,8.75,16.5,30.58333333,23.48856953,TRUE,TRUE,TRUE,1.823722441,-1.942345326,4.323530718,0.119593207,-4.406818828,-5.515656036,-2.972258559,-1.092228052,0.635591049,0.656825312,23.48856953,TRUE,TRUE
Linda Lewis,33.40333333,33.585,34.43833333,3029.4425,56148.10333,658792.0692,2.666666667,9.75,17.66666667,27.25,23.45717067,TRUE,TRUE,TRUE,-3.697990568,-3.871639839,-0.454936746,2.724963444,1.646755019,2.719445343,-2.972258559,1.087744997,2.666157462,-1.615278697,23.45717067,TRUE,TRUE
Ashley Mcdonald,45.01,43.84666667,37.88666667,2262.814167,62171.77917,678743.4042,2.083333333,7.833333333,17,35.25,23.44348009,TRUE,TRUE,TRUE,-0.134703778,-0.548935974,0.983539783,-1.6398524,3.40705662,3.241916989,-5.053333142,-3.090536679,1.505833797,3.837770924,23.44348009,TRUE,TRUE
Meghan Garcia,44.42222222,54.89777778,26.08666667,3392.253333,50201.65333,565933.5056,3.333333333,7.777777778,13.77777778,25.11111111,23.43387392,TRUE,TRUE,TRUE,-0.315153588,3.029388171,-3.93884486,4.790635171,-0.090978841,0.287730041,-0.593887606,-3.211646293,-4.102397249,-3.073212102,23.43387392,TRUE,TRUE
Valerie Todd,45.18571429,45.83,45.28285714,1935.007143,45290.84714,402156.5786,2.714285714,8.428571429,14.71428571,34.14285714,23.4271677,TRUE,TRUE,TRUE,-0.080758885,0.093262759,4.068869818,-3.506229142,-1.526066027,-4.001145901,-2.802374919,-1.792933674,-2.472418767,3.083107807,23.4271677,TRUE,TRUE
Brandon Mitchell,48.90666667,41.89222222,27.55055556,3217.216667,46662.88556,773502.1439,2.277777778,9.333333333,16.83333333,27.5,23.4138043,TRUE,TRUE,TRUE,1.061586359,-1.181780552,-3.328181794,3.79405993,-1.125114601,5.723392778,-4.359641614,0.179422893,1.215752881,-1.444870896,23.4138043,TRUE,TRUE
Natalie Harris,47.94666667,29.72222222,40.30777778,3146.904444,47536.20333,763646.58,3.333333333,10,15,31.88888889,23.36020881,TRUE,TRUE,TRUE,0.76686304,-5.122398324,1.993509287,3.393735695,-0.869904539,5.465302144,-0.593887606,1.632738259,-1.975137197,1.546732715,23.36020881,TRUE,TRUE
Donna Bates,46.10909091,32.91181818,33.13909091,2058.686364,60402.29636,700517.1655,2.454545455,9.454545455,15.63636364,34.72727273,23.31507863,TRUE,TRUE,TRUE,0.202720931,-4.08961455,-0.996917336,-2.802058687,2.889959835,3.812113064,-3.729012953,0.443662051,-0.867555517,3.481463704,23.31507863,TRUE,TRUE
Sara Mccoy,53.71181818,53.39272727,34.23090909,3026.170909,45940.91636,636853.9418,3.818181818,11,16.36363636,38.63636364,23.30050453,TRUE,TRUE,TRUE,2.536784485,2.542056309,-0.541464027,2.706336566,-1.336095995,2.144944964,1.135836723,3.812711307,0.398252117,6.146022042,23.30050453,TRUE,TRUE
Shane Lopez,57.37375,48.4825,34.27625,2079.8875,67412.20375,344866.9425,3.625,9.875,16,34,23.28419608,TRUE,TRUE,TRUE,3.661010213,0.952136107,-0.52255001,-2.681349535,4.938468343,-5.501406935,0.446649686,1.360241628,-0.2346517,2.985731921,23.28419608,TRUE,TRUE
Lauren Rasmussen,43.78,57.0225,42.9725,1958.17125,67016.33125,491074.7138,3.25,9.125,18.75,30.125,23.26655026,TRUE,TRUE,TRUE,-0.51231803,3.717368299,3.105101469,-3.374343772,4.822782338,-1.67261979,-0.891183975,-0.274738159,4.551683417,0.344411011,23.26655026,TRUE,TRUE
James Fritz,42.54222222,38.08,27.37666667,2757.181111,43441.23667,649035.5467,3,8.111111111,15.77777778,20.88888889,23.2552715,TRUE,TRUE,TRUE,-0.892320087,-2.416169265,-3.400719759,1.174837037,-2.06657856,2.463948336,-1.783073082,-2.48498861,-0.621426255,-5.951210513,23.2552715,TRUE,TRUE
Robert Dawson,40.311,33.308,30.572,3123.44,40642.777,479737.005,4,8.2,15.8,25.4,23.25520699,TRUE,TRUE,TRUE,-1.577313022,-3.961331796,-2.067782494,3.260140347,-2.884373735,-1.9695238,1.784483347,-2.291213228,-0.582748799,-2.876296421,23.25520699,TRUE,TRUE
Nicole Martin,40.48111111,63.84666667,45.05888889,3265.574444,50911.86444,539323.13,4,7,15.88888889,29.77777778,23.2500603,TRUE,TRUE,TRUE,-1.525088323,5.927017637,3.975441183,4.069386037,0.116566484,-0.409123915,1.784483347,-4.907180886,-0.428038977,0.10773351,23.2500603,TRUE,TRUE
Miranda Serrano,46.24166667,33.26666667,34.13583333,2275.595,53984.345,723871.3567,3,7.25,14.08333333,27.08333333,23.2492091,TRUE,TRUE,TRUE,0.243422146,-3.974715434,-0.581124997,-1.567084435,1.014438911,4.423696336,-1.783073082,-4.362187624,-3.570582236,-1.728883897,23.2492091,TRUE,TRUE
Eduardo Humphrey,47.88428571,51.13714286,35.10428571,2867.644286,51121.50429,286257.45,4.285714286,8.428571429,15.57142857,38.28571429,23.23867319,TRUE,TRUE,TRUE,0.747711872,1.811703307,-0.177133884,1.803761632,0.177829632,-7.036231449,2.803785184,-1.792933674,-0.980574056,5.907008503,23.23867319,TRUE,TRUE
Frank Lopez,45.87,58.82857143,40.13571429,2319.845714,46091.26286,651848.5371,2.571428571,9.714285714,13.57142857,25.28571429,23.23579398,TRUE,TRUE,TRUE,0.129319195,4.302170038,1.921732788,-1.315141987,-1.292160169,2.537612969,-3.312025837,1.009888816,-4.46154505,-2.95419713,23.23579398,TRUE,TRUE
Joshua Tran,57.35625,38.6575,32.055,1838.285,48375.605,659835.6638,4.125,8.25,17.375,26.875,23.20430862,TRUE,TRUE,TRUE,3.655637652,-2.229176104,-1.449147204,-4.056918861,-0.624605798,2.74677427,2.2304279,-2.182214576,2.158515859,-1.870890398,23.20430862,TRUE,TRUE
Kevin Moon,48.43181818,40.57545455,43.45636364,2981.715455,53442.75364,322243.8864,4.090909091,11.54545455,16.45454545,29.18181818,23.19970387,TRUE,TRUE,TRUE,0.915806233,-1.608146871,3.306945785,2.453228425,0.856169414,-6.093843751,2.108806659,5.001787515,0.556478072,-0.298491146,23.19970387,TRUE,TRUE
Cory Newton,49.06888889,46.97444444,33.61777778,3424.091111,44328.35,422078.4711,4.444444444,8,15.55555556,24.55555556,23.18850818,TRUE,TRUE,TRUE,1.111389142,0.463831216,-0.797232515,4.971904283,-1.807337016,-3.479445273,3.370063982,-2.727207838,-1.008200809,-3.451896104,23.18850818,TRUE,TRUE
George Wagner,48.29909091,39.28727273,30.38636364,1951.841818,57497.60273,499365.1455,4.272727273,10.45454545,18.18181818,26.27272727,23.1778306,TRUE,TRUE,TRUE,0.875058501,-2.025257156,-2.145220934,-3.410380536,2.041119857,-1.455515747,2.757453282,2.623635099,3.562771203,-2.281418281,23.1778306,TRUE,TRUE
Todd Pratt,28.88142857,49.35571429,40.67428571,2103.994286,61759.62143,413956.7357,3.714285714,9.857142857,15.28571429,32,23.17717074,TRUE,TRUE,TRUE,-5.086230962,1.234880867,2.146398528,-2.544097003,3.286611572,-3.692131615,0.76518151,1.321313537,-1.477855626,1.622469516,23.17717074,TRUE,TRUE
Karen Valdez,36.79333333,46.47,32.15111111,1918.404444,56277.08222,800386.4,3.777777778,9.555555556,15.77777778,22.55555556,23.17155809,TRUE,TRUE,TRUE,-2.657248849,0.300493275,-1.409054335,-3.600756983,1.68444658,6.427418927,0.991693029,0.663861348,-0.621426255,-4.815158509,23.17155809,TRUE,TRUE
Travis Hall,48.68428571,58.24428571,41.41,1765.178571,58457.87,492962.2,4.428571429,9.857142857,17.28571429,30.42857143,23.16687955,TRUE,TRUE,TRUE,0.993314638,4.112979679,2.453302655,-4.473151974,2.321739211,-1.623191617,3.313436102,1.321313537,2.003115368,0.551334769,23.16687955,TRUE,TRUE
Eric Phillips,31.88285714,50.21142857,32.32428571,2009.515714,47866.07571,456064.6829,3,10,15.28571429,22.57142857,23.15651819,TRUE,TRUE,TRUE,-4.164782015,1.511959168,-1.336814334,-3.082012897,-0.773505779,-2.589438063,-1.783073082,1.632738259,-1.477855626,-4.804338966,23.15651819,TRUE,TRUE
Patricia Lawrence,38.19357143,46.86285714,31.93142857,2727.81,39471.45714,682350.5679,2.785714286,8.428571429,14.14285714,34.92857143,23.15256573,TRUE,TRUE,TRUE,-2.227370913,0.427699506,-1.500695179,1.007611948,-3.226669083,3.336378876,-2.54754946,-1.792933674,-3.466981908,3.61867518,23.15256573,TRUE,TRUE
Ryan Cook,44.40625,44.1825,34.51375,2911.96875,33702.04375,445536.84,3.125,8.125,17.5,20.875,23.14624682,TRUE,TRUE,TRUE,-0.320057115,-0.440193919,-0.42347659,2.056123977,-4.912667453,-2.865133869,-1.337128529,-2.454711207,2.376076546,-5.960677613,23.14624682,TRUE,TRUE
Julie Schultz,46.91714286,44.39642857,55.94928571,3510.958571,57620.39643,471525.9443,3.357142857,9.071428571,17.71428571,29,23.14007317,TRUE,TRUE,TRUE,0.450795672,-0.370924344,8.518383733,5.466486143,2.077003918,-2.184549331,-0.508945786,-0.391522429,2.749037724,-0.422424092,23.14007317,TRUE,TRUE
Gary Yang,29.90625,52.25,23.76,2670.66875,52882.94125,530093.1988,3.125,7.75,14.25,27.625,23.12824884,TRUE,TRUE,TRUE,-4.771607241,2.172043868,-4.909416747,0.682276942,0.692575179,-0.650830918,-1.337128529,-3.2722011,-3.280501319,-1.359666996,23.12824884,TRUE,TRUE
Michael Taylor,31.63,44.95428571,36.79571429,2221.028571,63186.57571,687197.5729,2.142857143,9,17.57142857,31.42857143,23.12740505,TRUE,TRUE,TRUE,-4.242410032,-0.190291495,0.528447643,-1.877759637,3.703611089,3.463308863,-4.840978593,-0.54723479,2.500396939,1.232965971,23.12740505,TRUE,TRUE
Christina Walker,48.34222222,51.75555556,27.62,3121.228889,57144.41,475575.6156,3.888888889,10.88888889,16.88888889,24.66666667,23.1105998,TRUE,TRUE,TRUE,0.888299963,2.011943904,-3.299212957,3.247551335,1.937906181,-2.078499365,1.388088188,3.570492079,1.31244652,-3.376159303,23.1105998,TRUE,TRUE
Stephanie Webb,44.26571429,36.88571429,39.60142857,3174.69,42080.58429,700595.8729,3.142857143,9.571428571,16,38.71428571,23.10091746,TRUE,TRUE,TRUE,-0.363202065,-2.802876209,1.698854839,3.551933387,-2.46420264,3.814174199,-1.273422164,0.698464095,-0.2346517,6.199136161,23.10091746,TRUE,TRUE
Alex Blair,44.34,36.07625,40.06,2961.33125,74124.9875,478916.76,3.625,8.75,14.375,26.75,23.08175868,TRUE,TRUE,TRUE,-0.340396094,-3.064978867,1.89014848,2.337170493,6.900148272,-1.991003804,0.446649686,-1.092228052,-3.062940632,-1.956094298,23.08175868,TRUE,TRUE
Ashley Baker,42.561,51.677,37.49,2897.181,46849.34,422277.591,3,8,12.4,32.3,23.0455595,TRUE,TRUE,TRUE,-0.886555244,1.986507797,0.81806979,1.971929587,-1.070626931,-3.47423086,-1.783073082,-2.727207838,-6.500399489,1.826958876,23.0455595,TRUE,TRUE
Sherry Hawkins,50.819,46.008,20.862,2608.156,52635.078,811377.451,3.8,7.8,17,27.1,23.03717685,TRUE,TRUE,TRUE,1.648679303,0.150898746,-6.118321044,0.326359179,0.620141986,6.715244905,1.070972061,-3.163202447,1.505833797,-1.717523377,23.03717685,TRUE,TRUE
Charles Davis,25.218,42.789,39.549,2687.977,65538.302,684535.651,4,9.5,14.4,30.1,23.01861951,TRUE,TRUE,TRUE,-6.210916198,-0.891405987,1.676984196,0.780821857,4.39085716,3.39360031,1.784483347,0.542751735,-3.019428495,0.327370231,23.01861951,TRUE,TRUE
Carlos Brown,33.68181818,40.07727273,27.23727273,2026.532727,56882.94182,561039.1327,3.454545455,7.727272727,13.90909091,32.27272727,23.01242289,TRUE,TRUE,TRUE,-3.612494757,-1.769456988,-3.458868114,-2.985126147,1.861497213,0.159559619,-0.161456524,-3.321745942,-3.873848648,1.808368934,23.01242289,TRUE,TRUE
Alexander Williams,53.351,47.713,39.359,3338.226,51171.297,546053.864,4.5,10,18.8,34.8,23.00572975,TRUE,TRUE,TRUE,2.426012056,0.702973792,1.59772546,4.48302932,0.192380581,-0.232864148,3.568261561,1.632738259,4.638707692,3.531036883,23.00572975,TRUE,TRUE
Angela Lewis,49.17363636,53.24090909,38.05545455,2526.553636,32153.92,488624.2436,2.818181818,8.272727273,14.45454545,24.36363636,23.00210445,TRUE,TRUE,TRUE,1.143546979,2.492897933,1.053949856,-0.138245734,-5.365076379,-1.736790993,-2.431719706,-2.132669734,-2.924492922,-3.582714213,23.00210445,TRUE,TRUE
Philip Keller,55.148,59.995,36.439,1965.075,54274.471,487971.443,3.3,8.1,13.8,31.8,22.99722353,TRUE,TRUE,TRUE,2.977697268,4.679856904,0.379643836,-3.335037114,1.099222568,-1.753886081,-0.712806153,-2.509210533,-4.063719793,1.486143275,22.99722353,TRUE,TRUE
David Holloway,60.49,35.17454545,28.67363636,1894.829091,48335.57091,608540.3464,3.818181818,10.18181818,16.36363636,25.54545455,22.94945863,TRUE,TRUE,TRUE,4.617709735,-3.356948708,-2.859687241,-3.734983794,-0.636304979,1.403488273,1.135836723,2.029096995,0.398252117,-2.777150065,22.94945863,TRUE,TRUE
Dwayne Hill,40.48636364,39.09363636,34.22272727,2383.025455,50294.53364,588114.7364,5.272727273,11.81818182,18.45454545,31,22.94379146,TRUE,TRUE,TRUE,-1.52347578,-2.087956161,-0.544877082,-0.9554267,-0.063836386,0.868596644,6.325009711,5.596325619,4.037449066,0.940838313,22.94379146,TRUE,TRUE
Amy Martinez,43.163,52.621,33.781,2838.446,50415.452,690939.94,3.2,6.6,13.2,32.6,22.93857961,TRUE,TRUE,TRUE,-0.701739163,2.292172808,-0.729144162,1.637520529,-0.028500357,3.561311363,-1.069561796,-5.779170105,-5.108011091,2.031448237,22.93857961,TRUE,TRUE
Gerald Bautista,44.97571429,49.11,44.72428571,2602.042857,31914.41286,488468.8343,3,9.857142857,18.57142857,34,22.93489306,TRUE,TRUE,TRUE,-0.145229611,1.155319151,3.835861053,0.291553861,-5.435067663,-1.740860744,-1.783073082,1.321313537,4.240882436,2.985731921,22.93489306,TRUE,TRUE
Melissa Malone,37.40555556,44.17222222,37.05111111,3266.022222,64155.49333,564361.5578,2.555555556,8.777777778,13.66666667,33.11111111,22.92901088,TRUE,TRUE,TRUE,-2.46929451,-0.44352184,0.634986746,4.07193547,3.986758337,0.246564969,-3.368653717,-1.031673245,-4.295784526,2.379837518,22.92901088,TRUE,TRUE
Michelle Doyle,25.62111111,44.46,42.34111111,2234.251111,50912.94222,397200.1678,3.777777778,8.777777778,15.22222222,35.44444444,22.91155499,TRUE,TRUE,TRUE,-6.087159693,-0.350340063,2.84171681,-1.802476806,0.116881443,-4.13094093,0.991693029,-1.031673245,-1.588362642,3.970310324,22.91155499,TRUE,TRUE
Michael Randall,43.94571429,45.53285714,28.04428571,3355.812857,41598.15571,512834.7686,3.857142857,7.571428571,12.71428571,29.42857143,22.89774296,TRUE,TRUE,TRUE,-0.461443171,-0.002951409,-3.122221645,4.583160491,-2.605182967,-1.102782651,1.274832428,-3.661482001,-5.953389761,-0.130296434,22.89774296,TRUE,TRUE
Mathew Franco,33.21625,52.6675,37.2225,2561.405,37521.2775,628100.7213,2,8,15.375,31,22.88274185,TRUE,TRUE,TRUE,-3.755425798,2.3072294,0.706481834,0.060181297,-3.796570991,1.915721729,-5.350629511,-2.727207838,-1.322455135,0.940838313,22.88274185,TRUE,TRUE
Billy Brown,47.59333333,45.165,42.26666667,2582.976667,30578.7275,484081.3158,4.916666667,8.333333333,15.08333333,25.91666667,22.86477771,TRUE,TRUE,TRUE,0.658388486,-0.122062698,2.810662218,0.183000072,-5.825395619,-1.855758018,5.054743407,-2.000550155,-1.830096739,-2.5241203,22.86477771,TRUE,TRUE
Lauren Dillon,52.31636364,49.13090909,33.99545455,3163.899091,67548.74727,320592.0682,3.909090909,9.727272727,16.72727273,30.81818182,22.86253629,TRUE,TRUE,TRUE,2.108375116,1.162089466,-0.639684182,3.490495101,4.97837052,-6.137100414,1.460160035,1.038200155,1.031155935,0.816905367,22.86253629,TRUE,TRUE
Ralph Ferrell,36.7925,41.65,26.55,2333.76875,48493.37375,515066.4725,5.375,9.75,16.125,36.25,22.84779398,TRUE,TRUE,TRUE,-2.657504685,-1.260211545,-3.745564785,-1.235870867,-0.590190181,-1.044340345,6.689873437,1.087744997,-0.017091012,4.519402126,22.84779398,TRUE,TRUE
Mary Carr,52.623,35.903,41.931,2919.921,36296.879,557007.395,3.3,8.1,15.2,35,22.82040583,TRUE,TRUE,TRUE,2.20251354,-3.121076815,2.670638451,2.101400294,-4.154377536,0.053979283,-0.712806153,-2.509210533,-1.627040097,3.667363123,22.82040583,TRUE,TRUE
Cynthia Brown,43.47777778,39.69555556,30.76111111,2701.284444,47332.11778,547403.0378,2.111111111,7.666666667,19.66666667,32.22222222,22.799889,TRUE,TRUE,TRUE,-0.605101297,-1.893056123,-1.98889456,0.856588094,-0.929544556,-0.197532926,-4.954234352,-3.45386552,6.147128456,1.773943116,22.799889,TRUE,TRUE
Michelle Valenzuela,44.79666667,61.0125,45.26666667,3128.304167,62701.2225,607939.92,3.333333333,9.166666667,14.83333333,26.33333333,22.79212921,TRUE,TRUE,TRUE,-0.200197849,5.009321044,4.062115941,3.28783459,3.561776093,1.387764726,-0.593887606,-0.183905948,-2.265218113,-2.240107299,22.79212921,TRUE,TRUE
Justin Jackson,40.812,43.191,26.956,2939.103,49058.031,672732.472,3.9,11.3,16.7,36.1,22.77652198,TRUE,TRUE,TRUE,-1.42350429,-0.76123932,-3.576201381,2.210613447,-0.425180129,3.08450689,1.427727704,4.466703221,0.983688148,4.417157446,22.77652198,TRUE,TRUE
Janice Lane,35.984,60.366,50.53933333,2387.622667,45960.35667,498935.2793,3.133333333,8.6,15.53333333,31.53333333,22.77163442,TRUE,TRUE,TRUE,-2.90571698,4.799985843,6.261615384,-0.929252368,-1.330414946,-1.466772781,-1.307398892,-1.419224009,-1.046878265,1.304374954,22.77163442,TRUE,TRUE
Justin Navarro,28.23,42.7,33.48125,2028.25625,42259.76125,571680.6387,3.125,7.25,14.375,31.25,22.75952077,TRUE,TRUE,TRUE,-5.286221785,-0.920223981,-0.854185247,-2.975313231,-2.411841672,0.438231957,-1.337128529,-4.362187624,-3.062940632,1.111246114,22.75952077,TRUE,TRUE
Michelle Porter,52.102,54.726,37.573,2355.158,31286.457,629986.97,3.2,8.6,19.2,29.1,22.74475735,TRUE,TRUE,TRUE,2.042564739,2.973766925,0.852693343,-1.114090686,-5.618575497,1.965117495,-1.069561796,-1.419224009,5.334901891,-0.354260972,22.74475735,TRUE,TRUE
Victor Barrett,38.21571429,43.09428571,37.75142857,2744.221429,30190.79571,389041.4657,4,10.42857143,16.14285714,25.14285714,22.7417183,TRUE,TRUE,TRUE,-2.22057298,-0.792555181,0.927125043,1.101050789,-5.938761106,-4.344595329,1.784483347,2.567012422,0.013989086,-3.051573016,22.7417183,TRUE,TRUE
